,EMG 1,EMG 2,EMG 3,EMG 4,EMG 5,EMG 6,EMG 7,EMG 8,Eat,Max,Min,Mean,StD,RMS,FFT
9126,-8,-9,1,4,-2,-1,1,1,False,4,-9,-1.625,4.596194077712559,4.596194077712559,-13.0
9127,0,4,1,-3,-2,-3,0,-7,False,4,-7,-1.25,3.284161123592185,3.3166247903554,-10.0
9128,16,11,3,11,8,2,-1,-8,False,16,-8,5.25,7.7413546249071565,8.94427190999916,42.0
9129,0,-9,-4,-2,-6,-1,0,5,False,5,-9,-2.125,4.257346591481601,4.513867521316947,-17.0
9130,-10,5,8,1,-2,1,3,4,False,8,-10,1.25,5.444525428617001,5.244044240850758,10.0
9131,-3,1,1,-5,-2,-4,-2,-5,False,1,-5,-2.375,2.38671920665766,3.2596012026013246,-19.0
9132,3,8,2,2,-4,-1,2,3,False,8,-4,1.875,3.440826312717007,3.724916106437835,15.0
9133,-4,-23,-6,-3,9,5,1,-11,False,9,-23,-4.0,9.92831448793946,10.111874208078342,-32.0
9134,3,6,1,0,4,0,-3,-2,False,6,-3,1.125,3.044315545875155,3.0618621784789726,9.0
9135,-14,-10,-10,-5,-8,-15,0,6,False,6,-15,-7.0,7.111359122659224,9.656603957913983,-56.0
9136,5,-13,-3,2,4,2,2,5,False,5,-13,0.5,6.023762469230862,5.656854249492381,4.0
9137,6,-4,-3,-1,2,6,-3,-12,False,6,-12,-1.125,5.914570386523678,5.645794895318107,-9.0
9138,6,6,-2,1,1,-5,-2,1,False,6,-5,0.75,3.845219666769934,3.6742346141747673,6.0
9139,-7,-2,6,1,-1,0,-2,4,False,6,-7,-0.125,3.9798600118956085,3.724916106437835,-1.0
9140,-9,-12,-8,-2,-7,-2,-2,-2,False,-2,-12,-5.5,4.0,6.652067347825035,-44.0
9141,0,6,7,2,12,5,-1,4,False,12,-1,4.375,4.172614801981401,5.8630196997792865,35.0
9142,11,5,7,11,5,3,0,-6,False,11,-6,4.5,5.656854249492381,6.946221994724902,36.0
9143,-3,-17,-3,-4,-10,-4,-3,4,False,4,-17,-5.0,6.141195788629908,7.615773105863909,-40.0
9144,-12,-6,-3,-6,12,5,1,-4,False,12,-12,-1.625,7.46300399111702,7.167635593415725,-13.0
9145,7,4,-4,-3,-3,0,1,-1,False,7,-4,0.125,3.7961446607992015,3.553167600887974,1.0
9146,-15,0,-6,-8,4,-2,-3,7,False,7,-15,-2.875,6.937218462755804,7.097534783289195,-23.0
9147,-3,7,1,1,1,2,1,-2,False,7,-3,1.0,2.9760952365713798,2.958039891549808,8.0
9148,0,8,4,-1,1,-2,-1,4,False,8,-2,1.625,3.420004177106889,3.588175023601831,13.0
9149,-6,0,12,2,-2,-2,0,-11,False,12,-11,-0.875,6.62112420320641,6.254998001598402,-7.0
9150,5,9,3,0,3,-2,0,-7,False,9,-7,1.375,4.808846015417836,4.703721930556695,11.0
9151,-3,0,-6,-1,0,-2,1,4,False,4,-6,-0.875,2.948970764763288,2.8939592256975564,-7.0
9152,5,5,-1,0,-2,1,-1,-3,False,5,-3,0.5,3.0237157840738176,2.8722813232690143,4.0
9153,-3,1,-3,-2,-2,0,1,-3,False,1,-3,-1.375,1.7677669529663689,2.1505813167606567,-11.0
9154,6,-1,-4,3,-8,-1,-1,-3,False,6,-8,-1.125,4.257346591481601,4.138236339311712,-9.0
9155,1,1,-3,-1,0,-9,-7,-3,False,1,-9,-2.625,3.7008686239082538,4.344536799245692,-21.0
9156,-5,-11,-3,1,-3,-2,-3,-18,False,1,-18,-5.5,6.09449400220044,7.92148975887743,-44.0
9157,6,0,-1,-3,12,5,1,-3,False,12,-3,2.125,5.19443383412888,5.303300858899107,17.0
9158,0,-2,-2,-7,-5,8,9,6,False,9,-7,0.875,6.057757718118856,5.733672470589857,7.0
9159,1,3,0,-4,-6,-1,2,-4,False,3,-6,-1.125,3.2265638511757806,3.2210246816812815,-9.0
9160,-1,6,-2,6,31,-1,6,11,False,31,-2,7.0,10.717142476292029,12.227019260637483,56.0
9161,-7,13,15,0,2,3,-2,1,False,15,-7,3.125,7.395703385846986,7.591113225344488,25.0
9162,0,1,-2,-1,-8,-6,-6,7,False,7,-8,-1.875,4.823676724538776,4.886205071423016,-15.0
9163,-9,-15,-14,-2,13,-1,-2,13,False,13,-15,-2.125,10.776131031126154,10.301698889018258,-17.0
9164,-5,-4,0,-4,-8,-4,-3,1,False,1,-8,-3.375,2.8252686345094435,4.286607049870562,-27.0
9165,15,16,8,3,-10,1,1,-1,False,16,-10,4.125,8.626164517658719,9.06228448019593,33.0
9166,14,18,-1,-2,-4,0,0,9,False,18,-4,4.25,8.259194011178433,8.817596044274199,34.0
9167,1,-3,-2,-2,-11,-3,-4,-1,False,1,-11,-3.125,3.5228843701879127,4.541475531146237,-25.0
9168,-10,-9,-7,1,10,3,-2,-3,False,10,-10,-2.125,6.728139203587953,6.642665127793212,-17.0
9169,-2,-3,6,-1,-4,-1,-2,-2,False,6,-4,-1.125,3.044315545875155,3.0618621784789726,-9.0
9170,7,-8,-5,-4,-15,0,-1,-1,False,7,-15,-3.375,6.435115716575289,6.90108687092113,-27.0
9171,-7,-5,-5,1,1,6,-2,-18,False,6,-18,-3.625,7.170126518110701,7.623975340988453,-29.0
9172,1,-1,1,-4,-9,0,1,1,False,1,-9,-1.25,3.575711717366808,3.5707142142714248,-10.0
9173,-1,-8,-6,-3,-12,-2,-1,-4,False,-1,-12,-4.625,3.8521793460696654,5.8630196997792865,-37.0
9174,-3,-3,1,2,-1,2,-1,-11,False,2,-11,-1.75,4.234214381508266,4.330127018922194,-14.0
9175,-1,-6,-5,-1,1,-2,2,1,False,2,-6,-1.375,2.8753881725529062,3.020761493398643,-11.0
9176,-6,-5,0,-2,-9,-8,-3,5,False,5,-9,-3.5,4.566962103755937,5.522680508593631,-28.0
9177,5,-1,-1,0,-5,-2,-3,6,False,6,-5,-0.125,3.7961446607992015,3.553167600887974,-1.0
9178,-2,-16,-4,-2,0,-3,-5,-6,False,0,-16,-4.75,4.920801328471382,6.614378277661476,-38.0
9179,3,12,12,3,0,1,0,3,False,12,0,4.25,4.949747468305833,6.284902544988268,34.0
9180,-3,4,7,1,-2,-3,-2,-2,False,7,-3,0.0,3.7032803990902057,3.4641016151377544,0.0
9181,20,11,1,0,2,-2,-4,-3,False,20,-4,3.125,8.253787009609589,8.329165624478842,25.0
9182,5,8,-2,-2,-2,-1,-2,-9,False,8,-9,-0.625,5.125217765408329,4.834769901453429,-5.0
9183,-8,-3,-14,-4,0,-1,0,4,False,4,-14,-3.25,5.574175147179049,6.144102863722254,-26.0
9184,14,23,15,5,1,1,-1,-5,False,23,-5,6.625,9.650129532809391,11.197097838279346,53.0
9185,-21,-17,-8,2,-1,-2,-1,-4,False,2,-21,-6.5,8.298020417975774,10.124228365658293,-52.0
9186,-7,-11,-11,-2,-2,0,-2,6,False,6,-11,-3.625,5.7802001942592165,6.509608283145768,-29.0
9187,7,-1,0,-3,-2,-2,0,-1,False,7,-3,-0.25,3.1052950170405937,2.9154759474226504,-2.0
9188,-13,-7,-1,0,0,1,0,7,False,7,-13,-1.625,5.950690236074659,5.798706752371601,-13.0
9189,-4,-4,-4,-3,-1,-1,1,0,False,1,-4,-2.0,2.0,2.7386127875258306,-16.0
9190,-1,-6,-4,-2,0,-1,0,0,False,0,-6,-1.75,2.187627547301936,2.692582403567252,-14.0
9191,6,8,-1,-1,-1,-2,-2,5,False,8,-2,1.5,4.105745103771404,4.123105625617661,12.0
9192,-4,-15,-1,1,0,1,-1,-3,False,1,-15,-2.75,5.257647491307984,5.634713834792322,-22.0
9193,1,3,1,0,0,-3,-2,-1,False,3,-3,-0.125,1.8850918886280925,1.7677669529663689,-1.0
9194,0,8,5,0,0,0,-3,-8,False,8,-8,0.25,4.803272693844122,4.5,2.0
9195,-6,-9,-4,-2,0,2,0,0,False,2,-9,-2.375,3.7008686239082538,4.198213905936666,-19.0
9196,-3,1,-4,-4,16,3,0,-3,False,16,-4,0.75,6.670832032063167,6.284902544988268,6.0
9197,-1,10,-7,-2,-5,-3,-3,6,False,10,-7,-0.625,5.730557190560593,5.3967582862307255,-5.0
9198,-6,-1,-1,-1,1,-1,-4,6,False,6,-6,-0.875,3.5228843701879127,3.409545424246464,-7.0
9199,-2,-7,0,-1,0,0,0,-3,False,0,-7,-1.625,2.445841952609133,2.806243040080456,-13.0
9200,-4,-6,-5,-3,-9,-4,-1,1,False,1,-9,-3.875,3.044315545875155,4.808846015417836,-31.0
9201,1,0,-1,-2,-1,0,0,-3,False,1,-3,-0.75,1.2817398889233114,1.4142135623730951,-6.0
9202,-2,-3,-5,-1,-12,-2,-1,-8,False,-1,-12,-4.25,3.918819064098629,5.612486080160912,-34.0
9203,1,3,2,-1,3,1,0,-9,False,3,-9,0.0,3.8913824205360674,3.640054944640259,0.0
9204,-4,-15,-4,-2,1,-2,-1,5,False,5,-15,-2.75,5.7507763451058125,6.041522986797286,-22.0
9205,-2,-3,2,-2,-1,0,-1,-4,False,2,-4,-1.375,1.8468119248354136,2.2079402165819615,-11.0
9206,1,2,-4,0,0,1,0,-17,False,2,-17,-2.125,6.266407036161723,6.234981956669963,-17.0
9207,3,-11,-7,0,0,-2,2,3,False,3,-11,-1.5,5.0426750270636544,4.949747468305833,-12.0
9208,8,6,-2,-2,-1,-2,-2,-4,False,8,-4,0.125,4.356850107261306,4.077376607575022,1.0
9209,-4,-1,-2,-1,-1,-2,2,-6,False,2,-6,-1.875,2.3566016694748027,2.8939592256975564,-15.0
9210,3,1,5,2,-1,0,0,5,False,5,-1,1.875,2.295181287579947,2.850438562747845,15.0
9211,1,6,4,-1,-2,-1,-3,5,False,6,-3,1.125,3.440826312717007,3.409545424246464,9.0
9212,-3,0,-1,-1,-2,0,0,8,False,8,-3,0.125,3.3567628964311944,3.142451272494134,1.0
9213,-4,-12,-2,-1,2,0,-2,-5,False,2,-12,-3.0,4.242640687119285,4.9749371855331,-24.0
9214,-2,6,3,-2,-2,-2,-2,8,False,8,-2,0.875,4.189698250300543,4.0155946010522525,7.0
9215,0,-5,-6,-2,-3,-2,-1,2,False,2,-6,-2.125,2.5877458475338284,3.2210246816812815,-17.0
9216,4,6,8,2,-1,0,0,13,False,13,-1,4.0,4.810702354423639,6.020797289396148,32.0
9217,-1,-6,-5,-4,-3,0,-4,-8,False,0,-8,-3.875,2.5877458475338284,4.568916720624267,-31.0
9218,-2,1,2,0,2,-1,-1,-3,False,2,-3,-0.25,1.8322507626258084,1.7320508075688772,-2.0
9219,0,3,4,1,-8,-3,-1,0,False,4,-8,-0.5,3.7416573867739413,3.5355339059327378,-4.0
9220,-1,-1,-2,7,15,2,0,-2,False,15,-2,2.25,5.946187253790689,6.0,18.0
9221,1,3,1,-1,2,3,0,2,False,3,-1,1.375,1.4078859531733587,1.9039432764659772,11.0
9222,-1,3,2,-5,-6,-1,0,-3,False,3,-6,-1.375,3.1594529363709243,3.2596012026013246,-11.0
9223,5,4,0,1,4,-1,2,6,False,6,-1,2.625,2.5035688811888406,3.517811819867572,21.0
9224,0,-13,-5,-1,-1,2,-3,-32,False,2,-32,-6.625,11.22417671177458,12.414709017935136,-53.0
9225,-2,-5,6,-1,-1,-3,-2,0,False,6,-5,-1.0,3.2071349029490923,3.1622776601683795,-8.0
9226,-4,0,-2,-3,-4,-5,0,9,False,9,-5,-1.125,4.4860896112315904,4.344536799245692,-9.0
9227,-2,-3,-4,-1,-6,-1,-1,-3,False,-1,-6,-2.625,1.7677669529663689,3.1024184114977142,-21.0
9228,0,-1,-3,-2,-3,-2,-1,-4,False,0,-4,-2.0,1.3093073414159542,2.345207879911715,-16.0
9229,-2,4,-1,1,1,2,-2,5,False,5,-2,1.0,2.6186146828319083,2.6457513110645907,8.0
9230,-4,1,-2,-2,-4,2,4,10,False,10,-4,0.625,4.749060057376767,4.4860896112315904,5.0
9231,4,1,-1,6,10,-3,-4,-17,False,10,-17,-0.5,8.159131606453506,7.648529270389178,-4.0
9232,-1,1,-1,1,1,0,-2,4,False,4,-2,0.375,1.8468119248354136,1.7677669529663689,3.0
9233,-4,13,7,-3,-2,-1,-1,2,False,13,-4,1.375,5.829420456369815,5.623610939600996,11.0
9234,2,5,-4,-3,-3,-1,-2,-4,False,5,-4,-1.25,3.1959796173138706,3.24037034920393,-10.0
9235,0,-11,-1,1,-8,-1,0,-5,False,1,-11,-3.125,4.38951673226759,5.1599418601375735,-25.0
9236,-2,9,8,-2,-4,-1,1,6,False,9,-4,1.875,5.055054048036621,5.086747487343951,15.0
9237,0,1,-6,-3,-2,0,0,1,False,1,-6,-1.125,2.416461403433896,2.5248762345905194,-9.0
9238,-3,0,-2,-1,-3,-2,-4,-7,False,0,-7,-2.75,2.1213203435596424,3.391164991562634,-22.0
9239,1,5,6,0,4,-1,-4,-18,False,6,-18,-0.875,7.679983258910325,7.237057413065064,-7.0
9240,1,-5,-5,-3,-3,-4,-2,2,False,2,-5,-2.375,2.615202805574687,3.409545424246464,-19.0
9241,-2,-3,-6,-1,-1,0,1,8,False,8,-6,-0.5,4.035556254807296,3.8078865529319543,-4.0
9242,-1,-1,0,1,6,0,-2,-3,False,6,-3,0.0,2.7255405754769875,2.5495097567963922,0.0
9243,1,-3,1,0,0,0,1,0,False,1,-3,0.0,1.3093073414159542,1.224744871391589,0.0
9244,-6,-10,-5,-1,0,-1,0,8,False,8,-10,-1.875,5.330170192940773,5.326818938165629,-15.0
9245,1,-3,-4,-2,-2,-1,-1,-6,False,1,-6,-2.25,2.1213203435596424,3.0,-18.0
9246,0,-2,2,1,-1,-1,2,3,False,3,-2,0.5,1.7728105208558367,1.7320508075688772,4.0
9247,0,-2,-5,-5,-4,-4,-1,-9,False,0,-9,-3.75,2.8157719063467175,4.58257569495584,-30.0
9248,-1,0,-2,3,0,0,6,4,False,6,-2,1.25,2.7645717829090897,2.8722813232690143,10.0
9249,-4,-1,-4,-2,0,-2,0,2,False,2,-4,-1.375,2.0658792662827956,2.3717082451262845,-11.0
9250,2,-1,4,3,-1,-1,0,-8,False,4,-8,-0.25,3.693623849670827,3.4641016151377544,-2.0
9251,-2,-14,1,0,-1,-1,-3,5,False,5,-14,-1.875,5.462534733462636,5.44288526426931,-15.0
9252,1,-3,-6,-3,-2,2,-2,-2,False,2,-6,-1.875,2.4748737341529163,2.979093821953246,-15.0
9253,1,0,-5,-3,2,1,0,1,False,2,-5,-0.375,2.38671920665766,2.2638462845343543,-3.0
9254,0,2,3,-1,0,-2,-1,-3,False,3,-3,-0.25,1.9820624179302297,1.8708286933869707,-2.0
9255,1,1,-3,1,-1,0,-1,6,False,6,-3,0.5,2.6186146828319083,2.5,4.0
9256,-4,3,0,-2,0,1,0,7,False,7,-4,0.625,3.2923070504261465,3.142451272494134,5.0
9257,-2,2,-1,0,-1,-1,1,6,False,6,-2,0.5,2.5634797778466227,2.449489742783178,4.0
9258,-1,-4,-2,-3,-3,-3,-3,-1,False,-1,-4,-2.5,1.0690449676496976,2.692582403567252,-20.0
9259,0,6,-1,0,1,2,0,3,False,6,-1,1.375,2.2638462845343543,2.5248762345905194,11.0
9260,1,-3,-3,-2,-15,-3,-1,-5,False,1,-15,-3.875,4.823676724538776,5.947688626685159,-31.0
9261,-4,15,10,1,1,-2,-3,-5,False,15,-5,1.625,7.170126518110701,6.90108687092113,13.0
9262,4,-3,-3,-3,4,1,-1,-7,False,4,-7,-1.0,3.8172540616821107,3.7080992435478315,-8.0
9263,-1,-7,-3,0,-4,-3,1,0,False,1,-7,-2.125,2.6423744732991303,3.2596012026013246,-17.0
9264,-1,7,5,0,-1,1,0,11,False,11,-1,2.75,4.432026302139591,4.9749371855331,22.0
9265,-1,0,-1,-2,1,-1,-3,-5,False,1,-5,-1.5,1.8516401995451028,2.29128784747792,-12.0
9266,-3,-6,-3,-2,0,-1,-3,-4,False,0,-6,-2.75,1.8322507626258084,3.24037034920393,-22.0
9267,-1,-5,1,1,4,3,-1,3,False,4,-5,0.625,2.9246489410818914,2.806243040080456,5.0
9268,-1,1,-4,-1,0,0,0,5,False,5,-4,0.0,2.5071326821120348,2.345207879911715,0.0
9269,-1,4,2,1,0,-1,-1,4,False,4,-1,1.0,2.138089935299395,2.23606797749979,8.0
9270,-1,8,5,-1,1,0,-1,-1,False,8,-1,1.25,3.4121631178560534,3.427827300200522,10.0
9271,-1,0,0,-2,5,-4,0,1,False,5,-4,-0.125,2.5877458475338284,2.4238399287081647,-1.0
9272,1,-2,-3,-2,-2,0,-2,-3,False,1,-3,-1.625,1.4078859531733587,2.091650066335189,-13.0
9273,0,1,-2,-1,-3,-1,1,12,False,12,-3,0.875,4.703721930556695,4.4860896112315904,7.0
9274,0,0,1,2,2,0,-3,-5,False,2,-5,-0.375,2.445841952609133,2.318404623873926,-3.0
9275,-3,6,13,5,0,1,-1,0,False,13,-3,2.625,5.1530157605591915,5.488624600025037,21.0
9276,0,-4,-6,-2,-2,2,1,2,False,2,-6,-1.125,2.900123150094541,2.9368350311176825,-9.0
9277,-4,-11,-10,-2,-2,-2,-2,-9,False,-2,-11,-5.25,4.026696625558686,6.461423991660043,-42.0
9278,5,3,2,-1,-2,-3,-1,4,False,5,-3,0.875,2.9970223317724636,2.9368350311176825,7.0
9279,-1,-1,-3,-1,-2,1,0,-5,False,1,-5,-1.5,1.8516401995451028,2.29128784747792,-12.0
9280,0,-6,-5,-2,-13,-5,0,0,False,0,-13,-3.875,4.454131308603925,5.689903338370521,-31.0
9281,0,3,-2,-1,2,-2,-2,-6,False,3,-6,-1.0,2.7774602993176543,2.7838821814150108,-8.0
9282,-2,-3,-5,-4,3,-1,2,1,False,3,-5,-1.125,2.900123150094541,2.9368350311176825,-9.0
9283,1,-2,2,3,-2,-2,-2,-6,False,3,-6,-1.0,2.8784916685156974,2.8722813232690143,-8.0
9284,-2,1,-7,-1,1,-1,1,-2,False,1,-7,-1.25,2.659215781283755,2.7838821814150108,-10.0
9285,2,-1,-9,-2,-1,0,1,2,False,2,-9,-1.0,3.5456210417116734,3.4641016151377544,-8.0
9286,0,1,2,2,1,0,0,3,False,3,0,1.125,1.1259916264596033,1.541103500742244,9.0
9287,-2,-1,-1,-1,0,-1,-2,-5,False,0,-5,-1.625,1.5059406173077154,2.1505813167606567,-13.0
9288,1,-3,-4,-4,-3,0,-3,-6,False,1,-6,-2.75,2.2519832529192065,3.4641016151377544,-22.0
9289,-8,-2,2,0,-9,1,-1,3,False,3,-9,-1.75,4.464142854857069,4.527692569068709,-14.0
9290,-3,7,8,1,0,-1,-1,-3,False,8,-3,1.0,4.242640687119285,4.092676385936225,8.0
9291,-1,0,-3,-2,1,-2,-3,-1,False,1,-3,-1.375,1.4078859531733587,1.9039432764659772,-11.0
9292,0,-5,-3,0,5,1,-1,-2,False,5,-5,-0.625,2.9730936268953445,2.850438562747845,-5.0
9293,2,0,0,-2,0,0,3,4,False,4,-2,0.875,1.9594095320493146,2.03100960115899,7.0
9294,0,-3,-1,-1,-6,0,-4,-1,False,0,-6,-2.0,2.138089935299395,2.8284271247461903,-16.0
9295,-2,-5,-2,-2,1,0,-2,-9,False,1,-9,-2.625,3.113908889391045,3.9210967853395307,-21.0
9296,0,1,-2,3,2,-1,1,0,False,3,-2,0.5,1.6035674514745462,1.5811388300841898,4.0
9297,1,0,3,-1,-3,-1,-1,-7,False,3,-7,-1.125,2.948970764763288,2.979093821953246,-9.0
9298,-1,-17,-4,-7,-5,-3,-2,-4,False,-1,-17,-5.375,5.040904113917888,7.1501748230375455,-43.0
9299,-3,-3,-1,0,0,-1,-4,-7,False,0,-7,-2.375,2.38671920665766,3.2596012026013246,-19.0
9300,4,-8,-14,-2,1,0,-3,-2,False,4,-14,-3.0,5.631543812693435,6.06217782649107,-24.0
9301,-2,-3,-3,-4,-1,-2,1,6,False,6,-4,-1.0,3.2071349029490923,3.1622776601683795,-8.0
9302,-5,0,-2,-1,5,2,6,8,False,8,-5,1.625,4.438065859293728,4.458138625031752,13.0
9303,-2,3,11,7,7,2,0,7,False,11,-2,4.375,4.34042460069124,5.9686681931566605,35.0
9304,0,3,1,-4,4,0,-1,9,False,9,-4,1.5,3.8913824205360674,3.9370039370059056,12.0
9305,-1,0,-4,-9,-1,0,-1,0,False,0,-9,-2.0,3.116774889895918,3.5355339059327378,-16.0
9306,-2,-3,-1,-4,-8,-1,-1,-5,False,-1,-8,-3.125,2.4748737341529163,3.8890872965260113,-25.0
9307,-1,-7,1,3,-4,-3,-3,2,False,3,-7,-1.5,3.3806170189140663,3.5,-12.0
9308,5,5,-2,-1,1,1,-3,-5,False,5,-5,0.125,3.603074084326168,3.3726843908080104,1.0
9309,-6,-4,-9,-5,-5,-1,3,0,False,3,-9,-3.375,3.814914340921881,4.911720676097125,-27.0
9310,-5,-1,3,0,-2,0,-1,3,False,3,-5,-0.375,2.615202805574687,2.4748737341529163,-3.0
9311,-1,-3,2,-3,-5,-3,-3,-14,False,2,-14,-3.75,4.621378891320518,5.722761571129799,-30.0
9312,0,19,11,-2,13,3,-1,2,False,19,-2,5.625,7.707834604200734,9.144670579085941,45.0
9313,-2,-7,-4,2,-9,-2,0,0,False,2,-9,-2.75,3.7321001364608946,4.444097208657794,-22.0
9314,-2,4,3,-1,-2,-3,-1,9,False,9,-3,0.875,4.120939559996343,3.952847075210474,7.0
9315,3,-1,-5,1,-2,0,1,-2,False,3,-5,-0.625,2.445841952609133,2.3717082451262845,-5.0
9316,-2,8,6,2,4,1,-1,2,False,8,-2,2.5,3.3806170189140663,4.031128874149275,20.0
9317,0,-1,-7,-1,-8,-2,2,-2,False,2,-8,-2.375,3.420004177106889,3.984344362627307,-19.0
9318,-6,1,-6,-1,0,-3,-4,-14,False,1,-14,-4.125,4.764076885549662,6.072478900745559,-33.0
9319,1,-2,-2,2,-4,-2,-2,4,False,4,-4,-0.625,2.669269563007828,2.57390753524675,-5.0
9320,-11,-18,-1,5,1,-2,-1,7,False,7,-18,-2.5,8.246211251235321,8.108637370113428,-20.0
9321,3,-7,-6,1,-4,0,-2,-4,False,3,-7,-2.375,3.50255009141299,4.046603514059662,-19.0
9322,1,-1,-5,-5,-6,-2,-1,-1,False,1,-6,-2.5,2.5071326821120348,3.427827300200522,-20.0
9323,-4,3,0,-1,-3,-2,-3,-1,False,3,-4,-1.375,2.1998376563477846,2.4748737341529163,-11.0
9324,2,6,10,-1,-7,-1,1,1,False,10,-7,1.375,5.040904113917888,4.911720676097125,11.0
9325,1,-8,7,-3,2,0,3,3,False,7,-8,0.625,4.50198368975912,4.257346591481601,5.0
9326,8,0,-3,-3,1,0,1,-6,False,8,-6,-0.25,4.131758532565591,3.872983346207417,-2.0
9327,-4,-5,-7,6,0,-1,-2,-2,False,6,-7,-1.875,3.9074105418879577,4.107919181288746,-15.0
9328,2,4,4,4,0,-1,0,3,False,4,-1,2.0,2.0701966780270626,2.7838821814150108,16.0
9329,-6,-12,2,1,0,-3,-1,-2,False,2,-12,-2.625,4.533604683755678,4.987484335815001,-21.0
9330,4,-8,-2,-3,-2,0,-1,-2,False,4,-8,-1.75,3.3273756282434617,3.5707142142714248,-14.0
9331,-8,7,-1,0,0,1,-2,0,False,7,-8,-0.375,4.103569874424672,3.856812155135378,-3.0
9332,4,13,25,3,1,1,0,-7,False,25,-7,5.0,9.783367810436532,10.428326807307105,40.0
9333,12,-1,3,-3,-2,-1,-4,-6,False,12,-6,-0.25,5.599744892148467,5.244044240850758,-2.0
9334,2,5,-6,-4,1,0,-3,6,False,6,-6,0.125,4.257346591481601,3.984344362627307,1.0
9335,1,4,-1,0,-3,1,-5,-3,False,4,-5,-0.75,2.866057521105554,2.7838821814150108,-6.0
9336,-7,-11,-7,4,2,-1,1,-7,False,4,-11,-3.25,5.4182232195751086,6.020797289396148,-26.0
9337,-2,-5,-3,-3,-2,-3,1,1,False,1,-5,-2.0,2.0701966780270626,2.7838821814150108,-16.0
9338,-5,5,-12,-2,1,-1,-6,-19,False,5,-19,-4.875,7.623975340988453,8.638576271585498,-39.0
9339,-2,-13,-9,-3,-4,-2,2,9,False,9,-13,-2.75,6.627863262664025,6.782329983125268,-22.0
9340,-3,17,9,0,-1,-1,-3,11,False,17,-3,3.625,7.614600636746674,7.99218368157289,29.0
9341,5,3,2,1,5,1,-2,-8,False,5,-8,0.875,4.257346591481601,4.077376607575022,7.0
9342,-3,-18,-13,-5,-4,-3,-1,1,False,1,-18,-5.75,6.4309519401985,8.32165848854662,-46.0
9343,-2,4,6,1,0,-2,-1,-1,False,6,-2,0.625,2.9246489410818914,2.806243040080456,5.0
9344,3,-1,4,2,2,2,-1,-5,False,4,-5,0.75,2.9154759474226504,2.8284271247461903,6.0
9345,11,3,-8,-4,-4,-2,0,-3,False,11,-8,-0.875,5.767829500154901,5.465802777268862,-7.0
9346,-6,-17,-10,-3,-3,-1,3,9,False,9,-17,-3.5,7.892129895390362,8.170067319184096,-28.0
9347,-10,-3,-6,-2,-2,-1,3,2,False,3,-10,-2.375,4.172614801981401,4.568916720624267,-19.0
9348,1,-2,-5,-5,-2,-3,-3,2,False,2,-5,-2.125,2.5319388392523003,3.181980515339464,-17.0
9349,-3,-10,-13,-2,-2,0,-4,-31,False,0,-31,-8.125,10.24607938955886,12.564831873129062,-65.0
9350,-2,12,3,8,3,1,-2,-1,False,12,-2,2.75,5.007137762377681,5.431390245600108,22.0
9351,5,-3,-4,-4,-4,-3,-1,9,False,9,-4,-0.625,4.926241685388278,4.650268809434569,-5.0
9352,-10,2,-3,-4,-4,-2,-2,-4,False,2,-10,-3.375,3.3354160160315836,4.596194077712559,-27.0
9353,-3,-4,-17,-3,-2,0,2,-2,False,2,-17,-3.625,5.730557190560593,6.471089552772392,-29.0
9354,-1,-18,0,8,0,1,2,-1,False,8,-18,-1.125,7.414994461032514,7.026734661277598,-9.0
9355,-2,-7,-12,-9,-3,-2,-2,2,False,2,-12,-4.375,4.565006649971686,6.113509630318742,-35.0
9356,10,3,0,1,-1,1,0,-2,False,10,-2,1.5,3.7416573867739413,3.8078865529319543,12.0
9357,-7,-13,-4,0,2,0,-4,-12,False,2,-13,-4.75,5.574175147179049,7.053367989832942,-38.0
9358,4,4,4,3,1,0,0,-7,False,4,-7,1.125,3.720119045714225,3.6571847095819483,9.0
9359,-3,10,-9,-10,-6,-2,2,12,False,12,-10,-0.75,8.224527776283399,7.729812416870153,-6.0
9360,-9,-7,-2,6,7,2,-6,-9,False,7,-9,-2.25,6.541078984824621,6.519202405202649,-18.0
9361,-2,1,7,4,2,2,2,-3,False,7,-3,1.625,3.1594529363709243,3.3726843908080104,13.0
9362,-4,0,-4,-4,4,1,-2,0,False,4,-4,-1.125,2.900123150094541,2.9368350311176825,-9.0
9363,-2,0,2,-6,-4,-1,2,4,False,4,-6,-0.625,3.3354160160315836,3.181980515339464,-5.0
9364,1,10,3,1,4,1,-2,-4,False,10,-4,1.75,4.200340122282616,4.301162633521313,14.0
9365,6,8,6,5,-7,-1,-3,-15,False,8,-15,-0.125,7.972049386987729,7.458216945088149,-1.0
9366,2,1,-1,5,0,0,-4,-2,False,5,-4,0.125,2.6958963523950885,2.5248762345905194,1.0
9367,-2,-4,-4,4,3,2,-2,1,False,4,-4,-0.25,3.1509635714446826,2.958039891549808,-2.0
9368,14,4,-1,-6,-3,-2,-1,-18,False,14,-18,-1.625,8.991066995317391,8.565920849505908,-13.0
9369,3,0,-5,-4,0,-1,-2,1,False,3,-5,-1.0,2.6186146828319083,2.6457513110645907,-8.0
9370,-6,-5,0,-3,-2,-2,2,9,False,9,-6,-0.875,4.733995594179856,4.513867521316947,-7.0
9371,3,2,-8,-4,0,-2,-1,-2,False,3,-8,-1.5,3.4641016151377544,3.5707142142714248,-12.0
